id,score,sym,name,ensemblgene,species,pr_value_norm,is_tf
13708,13.649628,elap,eye lens aplasia,,mouse,LAP,False
105782,14.358062,Scrib,scribbled planar cell polarity,ENSMUSG00000022568,mouse,CRC,False
11433,15.335053,Acp5,"acid phosphatase 5, tartrate resistant",ENSMUSG00000001348,mouse,TRACP,False
21577,86.175606,Tcrb,T cell receptor beta chain,,mouse,TCRB,False
28639,17.589754,TRBC1,T cell receptor beta constant 1,,human,TCRB,False
28589,17.589754,TRBV7-9,T cell receptor beta variable 7-9,,human,TCRB,False
6962,17.589754,TRBV20OR9-2,T cell receptor beta variable 20/OR9-2 (non-functional),,human,TCRB,False
6957,17.575644,TRB,T cell receptor beta locus,,human,TCRB,False
100124698,16.420403,Trbv29,"T cell receptor beta, variable 29",,mouse,TCRB,False
100124675,16.379337,Trbv13-2,"T cell receptor beta, variable 13-2",,mouse,TCRB,False
100124676,15.783899,Trbv12-3,"T cell receptor beta, variable 12-3",,mouse,TCRB,False
100124672,15.336062,Trbv12-1,"T cell receptor beta, variable 12-1",,mouse,TCRB,False
100124689,15.336062,Trbv24,"T cell receptor beta, variable 24",,mouse,TCRB,False
6786,89.69386,STIM1,stromal interaction molecule 1,ENSG00000167323,human,STIM1,False
20866,72.218346,Stim1,stromal interaction molecule 1,ENSMUSG00000030987,mouse,STIM1,False
246778,17.829582,IL27,interleukin 27,ENSG00000197272,human,IL27P28,False
4306,17.294216,NR3C2,nuclear receptor subfamily 3 group C member 2,ENSG00000151623,human,MLR,True
16785,15.33249,Rpsa,ribosomal protein SA,ENSMUSG00000032518,mouse,MLR,False
110784,15.322652,Nr3c2,"nuclear receptor subfamily 3, group C, member 2",ENSMUSG00000031618,mouse,MLR,False
6915,13.93249,TBXA2R,thromboxane A2 receptor,ENSG00000006638,human,THROMBOXANE,False
6914,13.926247,TBXA1R,thromboxane A1 receptor,,human,THROMBOXANE,False
6916,12.480254,TBXAS1,thromboxane A synthase 1,ENSG00000059377,human,THROMBOXANE,False
21390,11.685314,Tbxa2r,thromboxane A2 receptor,ENSMUSG00000034881,mouse,THROMBOXANE,False
21391,9.820794,Tbxas1,"thromboxane A synthase 1, platelet",ENSMUSG00000029925,mouse,THROMBOXANE,False
19223,12.019988,Ptgis,prostaglandin I2 (prostacyclin) synthase,ENSMUSG00000017969,mouse,PROSTACYCLIN,False
581,88.60135,BAX,"BCL2 associated X, apoptosis regulator",ENSG00000087088,human,BAX,False
12028,73.70799,Bax,BCL2-associated X protein,ENSMUSG00000003873,mouse,BAX,False
18095,15.01802,Nkx3-1,NK3 homeobox 1,ENSMUSG00000022061,mouse,BAX,False
51643,9.37139,TMBIM4,transmembrane BAX inhibitor motif containing 4,ENSG00000155957,human,BAX,False
64114,9.355973,TMBIM1,transmembrane BAX inhibitor motif containing 1,ENSG00000135926,human,BAX,False
7009,9.3191,TMBIM6,transmembrane BAX inhibitor motif containing 6,ENSG00000139644,human,BAX,False
68212,7.8469453,Tmbim4,transmembrane BAX inhibitor motif containing 4,ENSMUSG00000020225,mouse,BAX,False
69660,7.828957,Tmbim1,transmembrane BAX inhibitor motif containing 1,ENSMUSG00000006301,mouse,BAX,False
75010,7.813078,Tmbim7,transmembrane BAX inhibitor motif containing 7,ENSMUSG00000014529,mouse,BAX,False
110213,7.8120584,Tmbim6,transmembrane BAX inhibitor motif containing 6,ENSMUSG00000023010,mouse,BAX,False
7956,8.878499,NTT,Noncoding transcript in T cells,,human,CELLS,False
27040,8.151901,LAT,linker for activation of T cells,ENSG00000213658,human,CELLS,False
8521,8.149974,GCM1,glial cells missing transcription factor 1,ENSG00000137270,human,CELLS,True
9247,8.10446,GCM2,glial cells missing transcription factor 2,ENSG00000124827,human,CELLS,True
10725,7.611654,NFAT5,nuclear factor of activated T cells 5,ENSG00000102908,human,CELLS,True
54209,7.611654,TREM2,triggering receptor expressed on myeloid cells 2,ENSG00000095970,human,CELLS,False
4775,7.54015,NFATC3,nuclear factor of activated T cells 3,ENSG00000072736,human,CELLS,True
4772,7.504422,NFATC1,nuclear factor of activated T cells 1,ENSG00000131196,human,CELLS,True
54210,7.502455,TREM1,triggering receptor expressed on myeloid cells 1,ENSG00000124731,human,CELLS,False
104218,7.47507,Dtc1,detected by T cells 1,,mouse,CELLS,False
153572,86.88125,IRX2,iroquois homeobox 2,ENSG00000170561,human,IRX2,True
16372,74.44219,Irx2,Iroquois homeobox 2,ENSMUSG00000001504,mouse,IRX2,False
19294,15.706421,Nectin2,nectin cell adhesion molecule 2,ENSMUSG00000062300,mouse,MΦ,False
4351,9.730078,MPI,mannose phosphate isomerase,ENSG00000178802,human,MANNOSE,False
29926,8.777259,GMPPA,GDP-mannose pyrophosphorylase A,ENSG00000144591,human,MANNOSE,False
3998,8.777259,LMAN1,"lectin, mannose binding 1",ENSG00000074695,human,MANNOSE,False
2762,8.758192,GMDS,"GDP-mannose 4,6-dehydratase",ENSG00000112699,human,MANNOSE,False
4153,8.731233,MBL2,mannose binding lectin 2,ENSG00000165471,human,MANNOSE,False
29925,8.724749,GMPPB,GDP-mannose pyrophosphorylase B,ENSG00000173540,human,MANNOSE,False
10960,8.724749,LMAN2,"lectin, mannose binding 2",ENSG00000169223,human,MANNOSE,False
84197,8.6818,POMK,protein-O-mannose kinase,ENSG00000185900,human,MANNOSE,False
110119,8.172105,Mpi,mannose phosphate isomerase,ENSMUSG00000032306,mouse,MANNOSE,False
9902,7.9560947,MRC2,mannose receptor C type 2,ENSG00000011028,human,MANNOSE,False
80380,17.875322,PDCD1LG2,programmed cell death 1 ligand 2,ENSG00000197646,human,PDL2,False
148022,89.445366,TICAM1,toll like receptor adaptor molecule 1,ENSG00000127666,human,TICAM1,False
106759,73.62011,Ticam1,toll-like receptor adaptor molecule 1,ENSMUSG00000047123,mouse,TICAM1,False
148022,17.884811,TICAM1,toll like receptor adaptor molecule 1,ENSG00000127666,human,TRIF,False
140691,16.863306,TRIM69,tripartite motif containing 69,,human,TRIF,False
70928,15.753347,Trim69,tripartite motif-containing 69,ENSMUSG00000033368,mouse,TRIF,False
225471,14.98235,Ticam2,toll-like receptor adaptor molecule 2,ENSMUSG00000056130,mouse,TRIF,False
106759,14.536318,Ticam1,toll-like receptor adaptor molecule 1,ENSMUSG00000047123,mouse,TRIF,False
56515,14.143418,Rnf138,ring finger protein 138,ENSMUSG00000024317,mouse,TRIF,False
1021,87.18997,CDK6,cyclin dependent kinase 6,ENSG00000105810,human,CDK6,False
12571,72.3909,Cdk6,cyclin-dependent kinase 6,ENSMUSG00000040274,mouse,CDK6,False
942,17.85966,CD86,CD86 molecule,ENSG00000114013,human,B7.2,False
12524,15.305646,Cd86,CD86 antigen,ENSMUSG00000022901,mouse,B7.2,False
966,87.08564,CD59,CD59 molecule (CD59 blood group),ENSG00000085063,human,CD59,False
12509,15.799953,Cd59a,CD59a antigen,ENSMUSG00000032679,mouse,CD59,False
5617,15.820265,PRL,prolactin,ENSG00000172179,human,PROLACTIN,False
5618,13.729076,PRLR,prolactin receptor,ENSG00000113494,human,PROLACTIN,False
19109,13.069884,Prl,prolactin,ENSMUSG00000021342,mouse,PROLACTIN,False
51052,12.136859,PRLH,prolactin releasing hormone,ENSG00000071677,human,PROLACTIN,False
5304,12.067629,PIP,prolactin induced protein,ENSG00000159763,human,PROLACTIN,False
19116,11.466942,Prlr,prolactin receptor,ENSMUSG00000005268,mouse,PROLACTIN,False
2834,10.838798,PRLHR,prolactin releasing hormone receptor,ENSG00000119973,human,PROLACTIN,False
10113,10.838798,PREB,prolactin regulatory element binding,ENSG00000138073,human,PROLACTIN,True
623503,10.121237,Prlh,prolactin releasing hormone,ENSMUSG00000090550,mouse,PROLACTIN,False
18716,10.044011,Pip,prolactin induced protein,ENSMUSG00000058499,mouse,PROLACTIN,False
5617,87.58422,PRL,prolactin,ENSG00000172179,human,PRL,False
19109,73.415436,Prl,prolactin,ENSMUSG00000021342,mouse,PRL,False
56030,15.782143,Tmem131,transmembrane protein 131,ENSMUSG00000026116,mouse,NEG,False
10314,18.249039,LANCL1,LanC like 1,ENSG00000115365,human,P40,False
10244,18.233192,RABEPK,Rab9 effector protein with kelch motifs,ENSG00000136933,human,P40,False
339541,17.245842,ARMH1,armadillo-like helical domain containing 1,ENSG00000198520,human,P40,False
3921,17.245842,RPSA,ribosomal protein SA,ENSG00000168028,human,P40,False
8626,16.908781,TP63,tumor protein p63,ENSG00000073282,human,P40,True
3578,16.898157,IL9,interleukin 9,ENSG00000145839,human,P40,False
5713,16.316896,PSMD7,"proteasome 26S subunit, non-ATPase 7",ENSG00000103035,human,P40,False
9181,15.984688,ARHGEF2,Rho/Rac guanine nucleotide exchange factor 2,ENSG00000116584,human,P40,False
5594,15.984688,MAPK1,mitogen-activated protein kinase 1,ENSG00000100030,human,P40,False
10969,15.845791,EBNA1BP2,EBNA1 binding protein 2,ENSG00000117395,human,P40,False
2205,18.295637,FCER1A,Fc fragment of IgE receptor Ia,ENSG00000179639,human,FCΕRI,False
2206,18.287664,MS4A2,membrane spanning 4-domains A2,ENSG00000149534,human,FCΕRI,False
14125,14.488845,Fcer1a,"Fc receptor, IgE, high affinity I, alpha polypeptide",ENSMUSG00000005339,mouse,FCΕRI,False
14126,14.488845,Ms4a2,"membrane-spanning 4-domains, subfamily A, member 2",ENSMUSG00000024680,mouse,FCΕRI,False
110462,12.22783,Tcra-VBMA,"T cell receptor alpha, variable BMA",,mouse,BMA,False
8772,84.08441,FADD,Fas associated via death domain,ENSG00000168040,human,FADD,False
14082,72.886154,Fadd,Fas (TNFRSF6)-associated via death domain,ENSMUSG00000031077,mouse,FADD,False
8837,10.966663,CFLAR,CASP8 and FADD like apoptosis regulator,ENSG00000003402,human,FADD,False
12633,9.14619,Cflar,CASP8 and FADD-like apoptosis regulator,ENSMUSG00000026031,mouse,FADD,False
100040853,3.3112936,Gm9845,CASP8 and FADD-like apoptosis regulator pseudogene,,mouse,FADD,False
221476,91.156685,PI16,peptidase inhibitor 16,ENSG00000164530,human,PI16,False
74116,73.457794,Pi16,peptidase inhibitor 16,ENSMUSG00000024011,mouse,PI16,False
10404,18.787266,CPQ,carboxypeptidase Q,ENSG00000104324,human,LDP,False
113263,12.694921,GLCCI1,glucocorticoid induced 1,ENSG00000106415,human,GLUCOCORTICOID,False
619477,12.686006,GCCD3,glucocorticoid deficiency 3,,human,GLUCOCORTICOID,False
282631,12.537085,GCCD2,Glucocorticoid deficiency 2,,human,GLUCOCORTICOID,False
10110,10.27772,SGK2,serum/glucocorticoid regulated kinase 2,ENSG00000101049,human,GLUCOCORTICOID,False
6446,10.189842,SGK1,serum/glucocorticoid regulated kinase 1,ENSG00000118515,human,GLUCOCORTICOID,False
170772,9.5251255,Glcci1,glucocorticoid induced transcript 1,ENSMUSG00000029638,mouse,GLUCOCORTICOID,False
26205,9.31397,GMEB2,glucocorticoid modulatory element binding protein 2,ENSG00000101216,human,GLUCOCORTICOID,True
10691,9.31397,GMEB1,glucocorticoid modulatory element binding protein 1,ENSG00000162419,human,GLUCOCORTICOID,True
23678,8.650407,SGK3,serum/glucocorticoid regulated kinase family member 3,ENSG00000104205,human,GLUCOCORTICOID,False
20393,8.62166,Sgk1,serum/glucocorticoid regulated kinase 1,ENSMUSG00000019970,mouse,GLUCOCORTICOID,False
154,17.245842,ADRB2,adrenoceptor beta 2,ENSG00000169252,human,β2AR,False
4794,11.994852,NFKBIE,NFKB inhibitor epsilon,ENSG00000146232,human,NFKB,False
84807,11.973076,NFKBID,NFKB inhibitor delta,ENSG00000167604,human,NFKB,False
4792,11.973076,NFKBIA,NFKB inhibitor alpha,ENSG00000100906,human,NFKB,False
79576,11.918658,NKAP,NFKB activating protein,ENSG00000101882,human,NFKB,False
64332,11.861648,NFKBIZ,NFKB inhibitor zeta,ENSG00000144802,human,NFKB,False
55922,11.861648,NKRF,NFKB repressing factor,ENSG00000186416,human,NFKB,True
4793,11.861648,NFKBIB,NFKB inhibitor beta,,human,NFKB,False
4795,10.7512,NFKBIL1,NFKB inhibitor like 1,,human,NFKB,False
222698,10.730489,NKAPL,NFKB activating protein like,ENSG00000189134,human,NFKB,False
67050,10.0205555,Nkap,NFKB activating protein,ENSMUSG00000016409,mouse,NFKB,False
5966,86.496185,REL,"REL proto-oncogene, NF-kB subunit",ENSG00000162924,human,REL,True
19696,70.64426,Rel,reticuloendotheliosis oncogene,ENSMUSG00000020275,mouse,REL,False
19697,7.8832035,Rela,v-rel reticuloendotheliosis viral oncogene homolog A (avian),ENSMUSG00000024927,mouse,REL,False
19698,7.8105173,Relb,avian reticuloendotheliosis viral (v-rel) oncogene related B,ENSMUSG00000002983,mouse,REL,False
100422456,2.7643502,LOC100422456,v-rel avian reticuloendotheliosis viral oncogene homolog A pseudogene,,human,REL,False
6097,16.920319,RORC,RAR related orphan receptor C,ENSG00000143365,human,RORG,True
90550,84.73811,MCU,mitochondrial calcium uniporter,ENSG00000156026,human,MCU,False
215999,72.57887,Mcu,mitochondrial calcium uniporter,ENSMUSG00000009647,mouse,MCU,False
56259,18.300545,CTNNBL1,catenin beta like 1,ENSG00000132792,human,NAP,False
66642,15.760439,Ctnnbl1,"catenin, beta like 1",ENSMUSG00000027649,mouse,NAP,False
6595,16.873896,SMARCA2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2",ENSG00000080503,human,BRM,False
67155,14.979069,Smarca2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2",ENSMUSG00000024921,mouse,BRM,False
64236,86.39048,PDLIM2,PDZ and LIM domain 2,ENSG00000120913,human,PDLIM2,False
213019,73.86576,Pdlim2,PDZ and LIM domain 2,ENSMUSG00000022090,mouse,PDLIM2,False
3783,17.898127,KCNN4,potassium calcium-activated channel subfamily N member 4,ENSG00000104783,human,KCA3.1,False
16534,14.344213,Kcnn4,"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4",ENSMUSG00000054342,mouse,KCA3.1,False
233090,15.764287,Scgb2b24,"secretoglobin, family 2B, member 24",ENSMUSG00000046438,mouse,C2β,False
100130342,6.307077,SCGB2B3P,"secretoglobin family 2B member 3, pseudogene",,human,C2β,False
5987,93.83926,TRIM27,tripartite motif containing 27,,human,TRIM27,False
19720,79.56718,Trim27,tripartite motif-containing 27,ENSMUSG00000021326,mouse,TRIM27,False
6095,86.83255,RORA,RAR related orphan receptor A,ENSG00000069667,human,RORA,True
19883,72.383484,Rora,RAR-related orphan receptor alpha,ENSMUSG00000032238,mouse,RORA,False
ENSG00000259482,17.00415,RORA-AS2,RORA antisense RNA 2,ENSG00000259482,human,RORA,False
100996876,16.981482,RORA-AS2,RORA antisense RNA 2,,human,RORA,False
101928784,16.611624,RORA-AS1,RORA antisense RNA 1,ENSG00000245534,human,RORA,False
923,92.420494,CD6,CD6 molecule,ENSG00000013725,human,CD6,False
12511,76.177826,Cd6,CD6 antigen,ENSMUSG00000024670,mouse,CD6,False
6121,12.945169,RPE65,retinoid isomerohydrolase RPE65,ENSG00000116745,human,RETINOID,False
6257,11.762175,RXRB,retinoid X receptor beta,,human,RETINOID,False
6256,11.677504,RXRA,retinoid X receptor alpha,ENSG00000186350,human,RETINOID,True
6258,11.511331,RXRG,retinoid X receptor gamma,ENSG00000143171,human,RETINOID,True
20182,9.808183,Rxrb,retinoid X receptor beta,ENSMUSG00000039656,mouse,RETINOID,False
20181,9.794035,Rxra,retinoid X receptor alpha,ENSMUSG00000015846,mouse,RETINOID,False
20183,9.654665,Rxrg,retinoid X receptor gamma,ENSMUSG00000015843,mouse,RETINOID,False
17198,93.40797,mc,marcel,,mouse,MC,False
11035,91.55364,RIPK3,receptor interacting serine/threonine kinase 3,,human,RIPK3,False
56532,75.88233,Ripk3,receptor-interacting serine-threonine kinase 3,ENSMUSG00000022221,mouse,RIPK3,False
4878,17.306225,NPPA,natriuretic peptide A,ENSG00000175206,human,ANP,False
230899,14.517901,Nppa,natriuretic peptide type A,ENSMUSG00000041616,mouse,ANP,False
718,17.583525,C3,complement C3,ENSG00000125730,human,C3B,False
1379,12.149378,CR1L,complement C3b/C4b receptor 1 like,ENSG00000197721,human,C3B,False
1378,9.986621,CR1,complement C3b/C4b receptor 1 (Knops blood group),ENSG00000203710,human,C3B,False
100422434,3.0938127,LOC100422434,complement C3b/C4b receptor 1 (Knops blood group) pseudogene,,human,C3B,False
11314,93.36103,CD300A,CD300a molecule,ENSG00000167851,human,CD300A,False
217303,83.90468,Cd300a,CD300A molecule,ENSMUSG00000034652,mouse,CD300A,False
10273,18.269316,STUB1,STIP1 homology and U-box containing protein 1,ENSG00000103266,human,CHIP,False
56424,14.744909,Stub1,STIP1 homology and U-Box containing protein 1,ENSMUSG00000039615,mouse,CHIP,False
53182,14.80808,MHAA30G12.seq,"DNA segment, MHAA30G12.seq",,mouse,SEQ,False
53224,12.583283,44.MHAa42h8.seq,"DNA segment, 44.MHAa42h8.seq",,mouse,SEQ,False
53300,12.583283,16.MMHAP64FLF1.seq,"DNA segment, 16.MMHAP64FLF1.seq",,mouse,SEQ,False
10128,17.85966,LRPPRC,leucine rich pentatricopeptide repeat containing,ENSG00000138095,human,GP130,False
4827,17.273682,NM,neutrophil migration,,human,GP130,False
3572,16.587143,IL6ST,interleukin 6 signal transducer,ENSG00000134352,human,GP130,False
16195,14.487604,Il6st,interleukin 6 signal transducer,ENSMUSG00000021756,mouse,GP130,False
72416,13.911797,Lrpprc,leucine-rich PPR-motif containing,ENSMUSG00000024120,mouse,GP130,False
16157,13.911797,Il11ra1,"interleukin 11 receptor, alpha chain 1",ENSMUSG00000073889,mouse,GP130,False
3589,91.211716,IL11,interleukin 11,ENSG00000095752,human,IL11,False
16156,74.80712,Il11,interleukin 11,ENSMUSG00000004371,mouse,IL11,False
66801,11.813247,Prkrip1,Prkr interacting protein 1 (IL11 inducible),ENSMUSG00000039737,mouse,IL11,False
3009,18.769184,HIST1H1B,histone cluster 1 H1 family member b,ENSG00000184357,human,H1.5,False
56702,15.753347,Hist1h1b,"histone cluster 1, H1b",ENSMUSG00000058773,mouse,H1.5,False
4353,97.881355,MPO,myeloperoxidase,ENSG00000005381,human,MPO,False
17523,75.31719,Mpo,myeloperoxidase,ENSMUSG00000009350,mouse,MPO,False
106677019,17.64982,LOC106677019,MPO upstream enhancer region,,human,MPO,False
106677017,14.275402,LOC106677017,Mpo distal enhancer region,,mouse,MPO,False
106694315,14.096939,LOC106694315,MPO proximal enhancer and promoter region,,human,MPO,False
106694316,12.463181,LOC106694316,enhancer region in introns 7-9 of MPO,,human,MPO,False
106677018,12.217406,LOC106677018,Mpo proximal enhancer and promoter region,,mouse,MPO,False
4153,17.321535,MBL2,mannose binding lectin 2,ENSG00000165471,human,MBL,False
17195,15.747017,Mbl2,mannose-binding lectin (protein C) 2,ENSMUSG00000024863,mouse,MBL,False
50639,6.0769053,MBL3P,"mannose-binding lectin family member 3, pseudogene",,human,MBL,False
91937,17.514128,TIMD4,T cell immunoglobulin and mucin domain containing 4,ENSG00000145850,human,TIM4,False
276891,14.689268,Timd4,T cell immunoglobulin and mucin domain containing 4,ENSMUSG00000055546,mouse,TIM4,False
110171,10.029123,Tsri,T cell subset ratio influence,,mouse,RATIO,False
100034902,9.165942,Trmq3,T cell ratio modifier QTL 3,,mouse,RATIO,False
100035562,9.156095,Trmq6,T cell ratio modifier QTL 6,,mouse,RATIO,False
100036214,9.139188,Trmq2,T cell ratio modifier QTL 2,,mouse,RATIO,False
100034757,9.063586,Trmq1,T cell ratio modifier QTL 1,,mouse,RATIO,False
100034913,8.953964,Trmq4,T cell ratio modifier QTL 4,,mouse,RATIO,False
100036510,8.924347,Trmq5,T cell ratio modifier QTL 5,,mouse,RATIO,False
23729,18.795881,SHPK,sedoheptulokinase,ENSG00000197417,human,SHK,False
3738,18.214705,KCNA3,potassium voltage-gated channel subfamily A member 3,ENSG00000177272,human,KV1.3,False
16491,16.446217,Kcna3,"potassium voltage-gated channel, shaker-related subfamily, member 3",ENSMUSG00000047959,mouse,KV1.3,False
84959,17.884811,UBASH3B,ubiquitin associated and SH3 domain containing B,ENSG00000154127,human,P70,False
309,17.109959,ANXA6,annexin A6,ENSG00000197043,human,P70,False
16185,15.304482,Il2rb,"interleukin 2 receptor, beta chain",ENSMUSG00000068227,mouse,P70,False
13709,14.525862,Elf1,E74-like factor 1,ENSMUSG00000036461,mouse,P70,False
72828,14.525862,Ubash3b,"ubiquitin associated and SH3 domain containing, B",ENSMUSG00000032020,mouse,P70,False
4720,8.071293,NDUFS2,NADH:ubiquinone oxidoreductase core subunit S2,ENSG00000158864,human,CORE,False
4722,8.071293,NDUFS3,NADH:ubiquinone oxidoreductase core subunit S3,,human,CORE,False
4719,8.0681,NDUFS1,NADH:ubiquinone oxidoreductase core subunit S1,,human,CORE,False
865,8.06654,CBFB,core-binding factor subunit beta,ENSG00000067955,human,CORE,False
4723,8.06654,NDUFV1,NADH:ubiquinone oxidoreductase core subunit V1,ENSG00000167792,human,CORE,False
374291,8.06654,NDUFS7,NADH:ubiquinone oxidoreductase core subunit S7,ENSG00000115286,human,CORE,False
4728,8.06654,NDUFS8,NADH:ubiquinone oxidoreductase core subunit S8,ENSG00000110717,human,CORE,False
4729,8.037281,NDUFV2,NADH:ubiquinone oxidoreductase core subunit V2,ENSG00000178127,human,CORE,False
12400,7.44144,Cbfb,core binding factor beta,ENSMUSG00000031885,mouse,CORE,False
259239,7.3838544,WFDC11,WAP four-disulfide core domain 11,ENSG00000180083,human,CORE,False
6344,18.275068,SCTR,secretin receptor,ENSG00000080293,human,SR,False
6623,17.595062,SNCG,synuclein gamma,ENSG00000173267,human,SR,False
20776,14.993528,Tmie,transmembrane inner ear,ENSMUSG00000049555,mouse,SR,False
57466,10.113611,SCAF4,SR-related CTD associated factor 4,ENSG00000156304,human,SR,False
22828,10.0110445,SCAF8,SR-related CTD associated factor 8,ENSG00000213079,human,SR,False
58506,9.933854,SCAF1,SR-related CTD associated factor 1,ENSG00000126461,human,SR,False
9169,9.88956,SCAF11,SR-related CTD associated factor 11,ENSG00000139218,human,SR,False
72193,8.276923,Scaf11,SR-related CTD-associated factor 11,ENSMUSG00000033228,mouse,SR,False
224432,8.256089,Scaf4,SR-related CTD-associated factor 4,ENSMUSG00000022983,mouse,SR,False
233208,8.150231,Scaf1,SR-related CTD-associated factor 1,ENSMUSG00000038406,mouse,SR,False
108281147,11.694906,LOC108281147,RNF169 intron CAGE-defined mid-level expression enhancer,,human,MID,False
108281160,11.336715,LOC108281160,MASP1 intron CAGE-defined mid-level expression enhancer,,human,MID,False
108281140,11.057991,LOC108281140,MEGF6 intron CAGE-defined mid-level expression enhancer,,human,MID,False
108281151,11.057991,LOC108281151,FAM207A intron CAGE-defined mid-level expression enhancer,,human,MID,False
108281153,11.035657,LOC108281153,LINC00400 intron CAGE-defined mid-level expression enhancer,,human,MID,False
108281155,11.035657,LOC108281155,MKLN1 intron CAGE-defined mid-level expression enhancer,,human,MID,False
108281157,11.035657,LOC108281157,NCKAP5 intron CAGE-defined mid-level expression enhancer,,human,MID,False
108281166,11.035657,LOC108281166,RAD51B intron CAGE-defined mid-level expression enhancer,,human,MID,False
108281165,10.768215,LOC108281165,ABCC2 intron CAGE-defined mid-level expression enhancer,,human,MID,False
108281163,10.757868,LOC108281163,PTPRC intron CAGE-defined mid-level expression enhancer,,human,MID,False
9655,87.17754,SOCS5,suppressor of cytokine signaling 5,ENSG00000171150,human,SOCS5,False
56468,72.37413,Socs5,suppressor of cytokine signaling 5,ENSMUSG00000037104,mouse,SOCS5,False
1786,18.263699,DNMT1,DNA methyltransferase 1,ENSG00000130816,human,DNMT,True
13433,15.322652,Dnmt1,DNA methyltransferase (cytosine-5) 1,ENSMUSG00000004099,mouse,DNMT,False
146059,18.805634,CDAN1,codanin 1,ENSG00000140326,human,CDAI,False
68968,15.778427,Cdan1,"congenital dyserythropoietic anemia, type I (human)",ENSMUSG00000027284,mouse,CDAI,False
3563,17.898127,IL3RA,interleukin 3 receptor subunit alpha,ENSG00000185291,human,IL3R,False
12984,15.75765,Csf2rb2,"colony stimulating factor 2 receptor, beta 2, low-affinity (granulocyte-macrophage)",ENSMUSG00000071714,mouse,IL3R,False
12983,15.714262,Csf2rb,"colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)",ENSMUSG00000071713,mouse,IL3R,False
3683,17.882732,ITGAL,integrin subunit alpha L,ENSG00000005844,human,CD11A,False
16408,14.992207,Itgal,integrin alpha L,ENSMUSG00000030830,mouse,CD11A,False
100416170,16.498724,Gm3040,predicted gene 3040,,mouse,∼3040%,False
3815,83.81346,KIT,"KIT proto-oncogene, receptor tyrosine kinase",ENSG00000157404,human,KIT,False
16590,67.66698,Kit,KIT proto-oncogene receptor tyrosine kinase,ENSMUSG00000005672,mouse,KIT,False
4254,15.110174,KITLG,KIT ligand,ENSG00000049130,human,KIT,False
17311,12.893044,Kitl,kit ligand,ENSMUSG00000019966,mouse,KIT,False
5196,101.36859,PF4,platelet factor 4,ENSG00000163737,human,PF4,False
56744,84.933876,Pf4,platelet factor 4,ENSMUSG00000029373,mouse,PF4,False
23505,18.760159,TMEM131,transmembrane protein 131,ENSG00000075568,human,CC28,False
56030,15.768027,Tmem131,transmembrane protein 131,ENSMUSG00000026116,mouse,CC28,False
94103,86.13366,ORMDL3,ORMDL sphingolipid biosynthesis regulator 3,ENSG00000172057,human,ORMDL3,False
66612,76.08693,Ormdl3,ORM1-like 3 (S. cerevisiae),ENSMUSG00000038150,mouse,ORMDL3,False
55876,18.295637,GSDMB,gasdermin B,ENSG00000073605,human,GSDML,False
7490,87.07279,WT1,Wilms tumor 1,ENSG00000184937,human,WT1,True
22431,74.07156,Wt1,Wilms tumor 1 homolog,ENSMUSG00000016458,mouse,WT1,False
107982234,13.943442,LOC107982234,WT1/WT1-AS bi-directional promoter region,,human,WT1,False
9589,13.784403,WTAP,WT1 associated protein,ENSG00000146457,human,WT1,False
126374,13.784403,WTIP,WT1 interacting protein,ENSG00000142279,human,WT1,False
106707173,13.717175,LOC106707173,WT1 3' enhancer,,human,WT1,False
ENSG00000183242,13.58404,WT1-AS,WT1 antisense RNA,ENSG00000183242,human,WT1,False
51352,13.53493,WT1-AS,WT1 antisense RNA,,human,WT1,False
5074,12.174229,PAWR,pro-apoptotic WT1 regulator,ENSG00000177425,human,WT1,False
107983946,11.561112,LOC107983946,Wt1 promoter region,,mouse,WT1,False
17067,15.322652,Ly6c1,"lymphocyte antigen 6 complex, locus C1",ENSMUSG00000079018,mouse,LY6C,False
8678,17.566881,BECN1,beclin 1,ENSG00000126581,human,BECLIN1,False
107698,90.0886,Tim,translocation induced circling mutation,,mouse,TIM,False
26762,17.575644,HAVCR1,hepatitis A virus cellular receptor 1,ENSG00000113249,human,TIM,False
7167,17.259607,TPI1,triosephosphate isomerase 1,ENSG00000111669,human,TIM,False
8914,16.205347,TIMELESS,timeless circadian regulator,ENSG00000111602,human,TIM,False
7984,16.061712,ARHGEF5,Rho guanine nucleotide exchange factor 5,,human,TIM,False
21853,14.307987,Timeless,timeless circadian clock 1,ENSMUSG00000039994,mouse,TIM,False
21991,13.471113,Tpi1,triosephosphate isomerase 1,ENSMUSG00000023456,mouse,TIM,False
2113,85.19683,ETS1,"ETS proto-oncogene 1, transcription factor",ENSG00000134954,human,ETS1,True
23871,72.44625,Ets1,"E26 avian leukemia oncogene 1, 5' domain",ENSMUSG00000032035,mouse,ETS1,False
101929517,17.000057,ETS1-AS1,ETS1 antisense RNA 1,ENSG00000254588,human,ETS1,False
108353823,12.462366,LOC108353823,CAGE-defined T cell enhancer downstream of ETS1,,human,ETS1,False
975,85.1898,CD81,CD81 molecule,ENSG00000110651,human,CD81,False
