id,src,sym,lbl,spid,extid,prefid
TFA3420EE25F23A449,lambert,ZNF633,ZNF280C,1,ENSG00000056277,TFF6A22C4E88BA4454
TF3635399A6B1D06EC,lambert,ZPET,ZNF280C,1,ENSG00000056277,TFF6A22C4E88BA4454
TF7DEDD027B373A791,lambert,ZNF280D,ZNF280D,1,ENSG00000137871,TF7DEDD027B373A791
TF4C40B568C4F5E760,lambert,zinc finger protein 280D,ZNF280D,1,ENSG00000137871,TF7DEDD027B373A791
TF355996540C850526,lambert,SUHW4,ZNF280D,1,ENSG00000137871,TF7DEDD027B373A791
TF999D63C6162E59AC,lambert,ZNF634,ZNF280D,1,ENSG00000137871,TF7DEDD027B373A791
TFA7187989E9A1D9B2,lambert,ZNF281,ZNF281,1,ENSG00000162702,TFA7187989E9A1D9B2
TFA842941597022693,lambert,zinc finger protein 281,ZNF281,1,ENSG00000162702,TFA7187989E9A1D9B2
TFF880DB78122DB56C,lambert,ZBP-99,ZNF281,1,ENSG00000162702,TFA7187989E9A1D9B2
TF7B78CFEFC0C54FCD,lambert,ZNP-99,ZNF281,1,ENSG00000162702,TFA7187989E9A1D9B2
TF354C230297C9667D,lambert,ZNF282,ZNF282,1,ENSG00000170265,TF354C230297C9667D
TF1F670EE7F8567FDC,lambert,zinc finger protein 282,ZNF282,1,ENSG00000170265,TF354C230297C9667D
TF364A73284EF0E896,lambert,HUB1,ZNF282,1,ENSG00000170265,TF354C230297C9667D
TF55E3BCFC38DD42B3,lambert,ZNF283,ZNF283,1,ENSG00000167637,TF55E3BCFC38DD42B3
TF2754D6916093A21F,lambert,zinc finger protein 283,ZNF283,1,ENSG00000167637,TF55E3BCFC38DD42B3
TF8B531A7F2BBBE54C,lambert,HZF19,ZNF283,1,ENSG00000167637,TF55E3BCFC38DD42B3
TFD2E5D8ED40067E53,lambert,HZF41,ZNF283,1,ENSG00000167637,TF55E3BCFC38DD42B3
TF4F992D8ECEB9F891,lambert,ZNF284,ZNF284,1,ENSG00000186026,TF4F992D8ECEB9F891
TF77C87D4F1B862EB4,lambert,zinc finger protein 284,ZNF284,1,ENSG00000186026,TF4F992D8ECEB9F891
TF5EA1AEC797D1C9B7,lambert,ZNF284L,ZNF284,1,ENSG00000186026,TF4F992D8ECEB9F891
TFC960753E138D85E4,lambert,ZNF285,ZNF285,1,ENSG00000267508,TFC960753E138D85E4
TFAA095F71E612FF56,lambert,zinc finger protein 285,ZNF285,1,ENSG00000267508,TFC960753E138D85E4
TFAE6CBFEC13F8F24F,lambert,ZNF285A,ZNF285,1,ENSG00000267508,TFC960753E138D85E4
TF690318CFE9BE090A,lambert,ZNF286A,ZNF286A,1,ENSG00000187607,TF690318CFE9BE090A
TF42DE1C31D859DC7D,lambert,zinc finger protein 286A,ZNF286A,1,ENSG00000187607,TF690318CFE9BE090A
TFA30F170F948B6740,lambert,ZNF286,ZNF286A,1,ENSG00000187607,TF690318CFE9BE090A
TF1350D54015FC2F37,lambert,ZNF286B,ZNF286B,1,ENSG00000249459,TF1350D54015FC2F37
TF0A9BE8CC36FCA595,lambert,zinc finger protein 286B (pseudogene),ZNF286B,1,ENSG00000249459,TF1350D54015FC2F37
TF79BC18894D420EBF,lambert,FOXO3B,ZNF286B,1,ENSG00000249459,TF1350D54015FC2F37
TFC6BC121BAFEA7BC1,lambert,ZNF286C,ZNF286B,1,ENSG00000249459,TF1350D54015FC2F37
TFC1B610D07BD47D40,lambert,ZNF286L,ZNF286B,1,ENSG00000249459,TF1350D54015FC2F37
TF457F106674FEB346,lambert,ZNF590,ZNF286B,1,ENSG00000249459,TF1350D54015FC2F37
TFD6475089A0DD8632,lambert,ZNF287,ZNF287,1,ENSG00000141040,TFD6475089A0DD8632
TFFBFF808482A37EBB,lambert,zinc finger protein 287,ZNF287,1,ENSG00000141040,TFD6475089A0DD8632
TF1FD5F3F9748AEF40,lambert,ZKSCAN13,ZNF287,1,ENSG00000141040,TFD6475089A0DD8632
TFC717262BC2F748BB,lambert,ZSCAN45,ZNF287,1,ENSG00000141040,TFD6475089A0DD8632
TF5053CCC515417F23,lambert,ZNF292,ZNF292,1,ENSG00000188994,TF5053CCC515417F23
TFD3FC3AA4034AF9A2,lambert,zinc finger protein 292,ZNF292,1,ENSG00000188994,TF5053CCC515417F23
TF5AA8312EFC107119,lambert,Nbla00365,ZNF292,1,ENSG00000188994,TF5053CCC515417F23
TFED6E6C650979A7FF,lambert,ZFP292,ZNF292,1,ENSG00000188994,TF5053CCC515417F23
TF8FA5DEE73166C69A,lambert,ZN-16,ZNF292,1,ENSG00000188994,TF5053CCC515417F23
TF47BD4BAC130D563E,lambert,Zn-15,ZNF292,1,ENSG00000188994,TF5053CCC515417F23
TFB71C792D31C2B022,lambert,bA393I2.3,ZNF292,1,ENSG00000188994,TF5053CCC515417F23
TF71A5E7EBD74DF691,lambert,ZNF296,ZNF296,1,ENSG00000170684,TF71A5E7EBD74DF691
TF8285AA83D16D81D7,lambert,zinc finger protein 296,ZNF296,1,ENSG00000170684,TF71A5E7EBD74DF691
TFC8D2B38937FC27D7,lambert,ZFP296,ZNF296,1,ENSG00000170684,TF71A5E7EBD74DF691
TFC3C69BA0D9DE2EBA,lambert,ZNF342,ZNF296,1,ENSG00000170684,TF71A5E7EBD74DF691
TFEF3F22D2F6B91586,lambert,ZNF3,ZNF3,1,ENSG00000166526,TFEF3F22D2F6B91586
TFAE50C969E66ED146,lambert,zinc finger protein 3,ZNF3,1,ENSG00000166526,TFEF3F22D2F6B91586
TF4D3C14C709EF84F0,lambert,A8-51,ZNF3,1,ENSG00000166526,TFEF3F22D2F6B91586
TF316840D8B20E6F83,lambert,HF.12,ZNF3,1,ENSG00000166526,TFEF3F22D2F6B91586
TFC540ADB457B1A977,lambert,KOX25,ZNF3,1,ENSG00000166526,TFEF3F22D2F6B91586
TFC0240DFFE567C18B,lambert,PP838,ZNF3,1,ENSG00000166526,TFEF3F22D2F6B91586
TFDA8D408D84FDA946,lambert,Zfp113,ZNF3,1,ENSG00000166526,TFEF3F22D2F6B91586
TF88E791163CA7B8AB,lambert,ZNF30,ZNF30,1,ENSG00000168661,TF88E791163CA7B8AB
TFF316AEC452AE1709,lambert,zinc finger protein 30,ZNF30,1,ENSG00000168661,TF88E791163CA7B8AB
TFC34D029D012C5DEC,lambert,KOX28,ZNF30,1,ENSG00000168661,TF88E791163CA7B8AB
TF2C39990120209FBB,lambert,ZNF300,ZNF300,1,ENSG00000145908,TF2C39990120209FBB
TF598BCC6D1D1FF1C6,lambert,zinc finger protein 300,ZNF300,1,ENSG00000145908,TF2C39990120209FBB
TF81AA96072EB00440,lambert,ZNF302,ZNF302,1,ENSG00000089335,TF81AA96072EB00440
TFC801B415D7B3F599,lambert,zinc finger protein 302,ZNF302,1,ENSG00000089335,TF81AA96072EB00440
TF5126C39A3890A62C,lambert,HSD16,ZNF302,1,ENSG00000089335,TF81AA96072EB00440
TF04C241C1D7B1281D,lambert,MST154,ZNF302,1,ENSG00000089335,TF81AA96072EB00440
TFB59E36A85F89BA99,lambert,MSTP154,ZNF302,1,ENSG00000089335,TF81AA96072EB00440
TF47DA828D93174964,lambert,ZNF135L,ZNF302,1,ENSG00000089335,TF81AA96072EB00440
TF1381C9748102AFD0,lambert,ZNF140L,ZNF302,1,ENSG00000089335,TF81AA96072EB00440
TFCB861D4AC44B6716,lambert,ZNF327,ZNF302,1,ENSG00000089335,TF81AA96072EB00440
TF4651FA11C6E6CE87,lambert,ZNF304,ZNF304,1,ENSG00000131845,TF4651FA11C6E6CE87
TF9C5D5A7FDEEA0BF2,lambert,zinc finger protein 304,ZNF304,1,ENSG00000131845,TF4651FA11C6E6CE87
TF5EEE57052D1F51C4,lambert,ZNF311,ZNF311,1,ENSG00000197935,TF5EEE57052D1F51C4
TFCCB576596F85BF0D,lambert,zinc finger protein 311,ZNF311,1,ENSG00000197935,TF5EEE57052D1F51C4
TF086D12F2D3CEE88F,lambert,zf31,ZNF311,1,ENSG00000197935,TF5EEE57052D1F51C4
TFB8F75359ACAFFA6D,lambert,ZNF316,ZNF316,1,ENSG00000205903,TFB8F75359ACAFFA6D
TF629792B565EA59BC,lambert,zinc finger protein 316,ZNF316,1,ENSG00000205903,TFB8F75359ACAFFA6D
TF6D5F69BA4B9843C1,lambert,MZF-3,ZNF316,1,ENSG00000205903,TFB8F75359ACAFFA6D
TF8B43E3A61D00FCCC,lambert,ZNF317,ZNF317,1,ENSG00000130803,TF8B43E3A61D00FCCC
TF4B18D3E54B03827E,lambert,zinc finger protein 317,ZNF317,1,ENSG00000130803,TF8B43E3A61D00FCCC
TFA8335E184DB4D7FA,lambert,ZNF318,ZNF318,1,ENSG00000171467,TFA8335E184DB4D7FA
TFE44C1140283850FC,lambert,zinc finger protein 318,ZNF318,1,ENSG00000171467,TFA8335E184DB4D7FA
TF4EBC30327BEAB210,lambert,HRIHFB2436,ZNF318,1,ENSG00000171467,TFA8335E184DB4D7FA
TF87A80C08F9E98010,lambert,TZF,ZNF318,1,ENSG00000171467,TFA8335E184DB4D7FA
TF45EBA839861A094F,lambert,ZFP318,ZNF318,1,ENSG00000171467,TFA8335E184DB4D7FA
TFDB08109035AB5D0C,lambert,ZNF319,ZNF319,1,ENSG00000166188,TFDB08109035AB5D0C
TFAFBBEE7000375AF1,lambert,zinc finger protein 319,ZNF319,1,ENSG00000166188,TFDB08109035AB5D0C
TFA881BD1519300CE7,lambert,ZFP319,ZNF319,1,ENSG00000166188,TFDB08109035AB5D0C
TFD3F6430691A71F4B,lambert,ZNF32,ZNF32,1,ENSG00000169740,TFD3F6430691A71F4B
TF375624C609FA826D,lambert,zinc finger protein 32,ZNF32,1,ENSG00000169740,TFD3F6430691A71F4B
TFA24A18FB6E342789,lambert,KOX30,ZNF32,1,ENSG00000169740,TFD3F6430691A71F4B
TFD48C348F96ABB73B,lambert,ZNF320,ZNF320,1,ENSG00000182986,TFD48C348F96ABB73B
TFD9D0CAB9302E4580,lambert,zinc finger protein 320,ZNF320,1,ENSG00000182986,TFD48C348F96ABB73B
TF9FA3D3D28B5E4759,lambert,ZFPL,ZNF320,1,ENSG00000182986,TFD48C348F96ABB73B
TF9B5EB809335BFDF1,lambert,ZNF322,ZNF322,1,ENSG00000181315,TF9B5EB809335BFDF1
TFB00C2E66DFA14A7A,lambert,zinc finger protein 322,ZNF322,1,ENSG00000181315,TF9B5EB809335BFDF1
TF6DEF8A7334974553,lambert,HCG12,ZNF322,1,ENSG00000181315,TF9B5EB809335BFDF1
TF740AF0F6DFE5A64B,lambert,ZNF322A,ZNF322,1,ENSG00000181315,TF9B5EB809335BFDF1
TFB702AB4A5B3EC57F,lambert,ZNF388,ZNF322,1,ENSG00000181315,TF9B5EB809335BFDF1
TFC0926101360AF90E,lambert,ZNF489,ZNF322,1,ENSG00000181315,TF9B5EB809335BFDF1
TF07C7AE08EC848840,lambert,ZNF324,ZNF324,1,ENSG00000083812,TF07C7AE08EC848840
TF606C4C50F375BD8C,lambert,zinc finger protein 324,ZNF324,1,ENSG00000083812,TF07C7AE08EC848840
TFD4E7552D271D22FB,lambert,ZF5128,ZNF324,1,ENSG00000083812,TF07C7AE08EC848840
TF8D3A667F21436D85,lambert,ZNF324A,ZNF324,1,ENSG00000083812,TF07C7AE08EC848840
TF551AF3B6AA297BE4,lambert,ZNF324B,ZNF324B,1,ENSG00000249471,TF551AF3B6AA297BE4
TF65E180642CECCEF7,lambert,zinc finger protein 324B,ZNF324B,1,ENSG00000249471,TF551AF3B6AA297BE4
TF57E7994DE584D640,lambert,ZNF326,ZNF326,1,ENSG00000162664,TF57E7994DE584D640
TFEBB7B35CBF0C3722,lambert,zinc finger protein 326,ZNF326,1,ENSG00000162664,TF57E7994DE584D640
TFBDDE8E488D509ABD,lambert,ZAN75,ZNF326,1,ENSG00000162664,TF57E7994DE584D640
TF47DADB4701F6A797,lambert,ZIRD,ZNF326,1,ENSG00000162664,TF57E7994DE584D640
TFCA71E06E38974E5A,lambert,Zfp326,ZNF326,1,ENSG00000162664,TF57E7994DE584D640
TF5084D02D9BCBEAEB,lambert,dJ871E2.1,ZNF326,1,ENSG00000162664,TF57E7994DE584D640
TF559F12F6097158D2,lambert,ZNF329,ZNF329,1,ENSG00000181894,TF559F12F6097158D2
TF81672FC1A5347F3F,lambert,zinc finger protein 329,ZNF329,1,ENSG00000181894,TF559F12F6097158D2
TFD93DB4EB3D72B8E6,lambert,ZNF331,ZNF331,1,ENSG00000130844,TFD93DB4EB3D72B8E6
TF84E3050303F42F12,lambert,zinc finger protein 331,ZNF331,1,ENSG00000130844,TFD93DB4EB3D72B8E6
TFFDAF2C91AAEF8C9B,lambert,RITA,ZNF331,1,ENSG00000130844,TFD93DB4EB3D72B8E6
TF580647B17C17D79D,lambert,ZNF361,ZNF331,1,ENSG00000130844,TFD93DB4EB3D72B8E6
TF5D3FF1AD05ABACD4,lambert,ZNF463,ZNF331,1,ENSG00000130844,TFD93DB4EB3D72B8E6
TF7CE53616CF9E6B82,lambert,ZNF333,ZNF333,1,ENSG00000160961,TF7CE53616CF9E6B82
TFE4519233E0F599AC,lambert,zinc finger protein 333,ZNF333,1,ENSG00000160961,TF7CE53616CF9E6B82
TFEA77B923B0C26BB7,lambert,ZNF334,ZNF334,1,ENSG00000198185,TFEA77B923B0C26BB7
TF08928365E8BC1D25,lambert,zinc finger protein 334,ZNF334,1,ENSG00000198185,TFEA77B923B0C26BB7
TF7FC8B262CBF11E52,lambert,ZNF335,ZNF335,1,ENSG00000198026,TF7FC8B262CBF11E52
TF984ED22213BCA1B4,lambert,zinc finger protein 335,ZNF335,1,ENSG00000198026,TF7FC8B262CBF11E52
TFE90D5C3856CBAD88,lambert,MCPH10,ZNF335,1,ENSG00000198026,TF7FC8B262CBF11E52
TF41C9947277884986,lambert,NIF-1,ZNF335,1,ENSG00000198026,TF7FC8B262CBF11E52
TFBA9822900253192E,lambert,NIF1,ZNF335,1,ENSG00000198026,TF7FC8B262CBF11E52
TFCCC2B877CBEC847F,lambert,NIF2,ZNF335,1,ENSG00000198026,TF7FC8B262CBF11E52
TF797E64F8B468C687,lambert,ZNF337,ZNF337,1,ENSG00000130684,TF797E64F8B468C687
TF7AD7601CE98667CF,lambert,zinc finger protein 337,ZNF337,1,ENSG00000130684,TF797E64F8B468C687
TF7FA1B8CCCF1C42E7,lambert,ZNF33A,ZNF33A,1,ENSG00000189180,TF7FA1B8CCCF1C42E7
TFBBBAE8098025C29A,lambert,zinc finger protein 33A,ZNF33A,1,ENSG00000189180,TF7FA1B8CCCF1C42E7
TF36207C81946DB62B,lambert,KOX2,ZNF33A,1,ENSG00000189180,TF7FA1B8CCCF1C42E7
TFE2A40D749ECB8A3C,lambert,KOX31,ZNF33A,1,ENSG00000189180,TF7FA1B8CCCF1C42E7
TF6D598641C2646B45,lambert,KOX5,ZNF33A,1,ENSG00000189180,TF7FA1B8CCCF1C42E7
TF8806BB5B2A9C8CE4,lambert,NF11A,ZNF33A,1,ENSG00000189180,TF7FA1B8CCCF1C42E7
TFFA62C0198C86A224,lambert,ZNF11,ZNF33A,1,ENSG00000189180,TF7FA1B8CCCF1C42E7
TF8EE7B5608AC7886E,lambert,ZNF11A,ZNF33A,1,ENSG00000189180,TF7FA1B8CCCF1C42E7
TFA9803905870203AE,lambert,ZNF33,ZNF33A,1,ENSG00000189180,TF7FA1B8CCCF1C42E7
TF73FC8AC9A6524D68,lambert,ZZAPK,ZNF33A,1,ENSG00000189180,TF7FA1B8CCCF1C42E7
TFC97D77CED10F1249,lambert,ZNF33B,ZNF33B,1,ENSG00000196693,TFC97D77CED10F1249
TF1937109D66E1EB54,lambert,zinc finger protein 33B,ZNF33B,1,ENSG00000196693,TFC97D77CED10F1249
TF85B57D0E6091A352,lambert,KOX2,ZNF33B,1,ENSG00000196693,TFC97D77CED10F1249
TF3E30C8FE78B876BE,lambert,KOX31,ZNF33B,1,ENSG00000196693,TFC97D77CED10F1249
TF7B79118ADB5AB41F,lambert,ZNF11B,ZNF33B,1,ENSG00000196693,TFC97D77CED10F1249
TF456C4B9D6DD5AB02,lambert,ZNF34,ZNF34,1,ENSG00000196378,TF456C4B9D6DD5AB02
TFA9B4302B23C0DB6D,lambert,zinc finger protein 34,ZNF34,1,ENSG00000196378,TF456C4B9D6DD5AB02
TF490DA76091FB5412,lambert,KOX32,ZNF34,1,ENSG00000196378,TF456C4B9D6DD5AB02
TFB856DA90F89067DD,lambert,ZNF341,ZNF341,1,ENSG00000131061,TFB856DA90F89067DD
TF05FEE63B13954520,lambert,zinc finger protein 341,ZNF341,1,ENSG00000131061,TFB856DA90F89067DD
TFCB0A2665279DC527,lambert,HIES3,ZNF341,1,ENSG00000131061,TFB856DA90F89067DD
TFEEDEF92008BC7C13,lambert,ZNF343,ZNF343,1,ENSG00000088876,TFEEDEF92008BC7C13
TF759F27EFBB5A4124,lambert,zinc finger protein 343,ZNF343,1,ENSG00000088876,TFEEDEF92008BC7C13
TFD1BCE85E7177DF05,lambert,dJ734P14.5,ZNF343,1,ENSG00000088876,TFEEDEF92008BC7C13
TF16E728978421177F,lambert,ZNF345,ZNF345,1,ENSG00000251247,TF16E728978421177F
TF72E3FE2DE8B1D32E,lambert,zinc finger protein 345,ZNF345,1,ENSG00000251247,TF16E728978421177F
TF9A45D4AA6F317007,lambert,HZF10,ZNF345,1,ENSG00000251247,TF16E728978421177F
TFFB10E444483DA38F,lambert,ZNF346,ZNF346,1,ENSG00000113761,TFFB10E444483DA38F
TF53CD8381E6903857,lambert,zinc finger protein 346,ZNF346,1,ENSG00000113761,TFFB10E444483DA38F
TFFDC6CA593C945E4F,lambert,JAZ,ZNF346,1,ENSG00000113761,TFFB10E444483DA38F
TFEB3B50638CE28DA7,lambert,Zfp346,ZNF346,1,ENSG00000113761,TFFB10E444483DA38F
TFB08F7BD280A4FCD9,lambert,ZNF347,ZNF347,1,ENSG00000197937,TFB08F7BD280A4FCD9
TF578A56CDAF23A8EF,lambert,zinc finger protein 347,ZNF347,1,ENSG00000197937,TFB08F7BD280A4FCD9
TFB09AB212EF910DD3,lambert,ZNF1111,ZNF347,1,ENSG00000197937,TFB08F7BD280A4FCD9
TFB0FB94AEDDDEE9EF,lambert,ZNF35,ZNF35,1,ENSG00000169981,TFB0FB94AEDDDEE9EF
TF5C0F415EE759BB8D,lambert,zinc finger protein 35,ZNF35,1,ENSG00000169981,TFB0FB94AEDDDEE9EF
TFEA3ADFDBE08FA894,lambert,HF.10,ZNF35,1,ENSG00000169981,TFB0FB94AEDDDEE9EF
TF55895673736E9756,lambert,HF10,ZNF35,1,ENSG00000169981,TFB0FB94AEDDDEE9EF
TF9C18DE60193ABAB6,lambert,Zfp105,ZNF35,1,ENSG00000169981,TFB0FB94AEDDDEE9EF
TFE391BBB9B6D0DBE9,lambert,ZNF350,ZNF350,1,ENSG00000256683,TFE391BBB9B6D0DBE9
TFB64B1C36BDBD7DA8,lambert,zinc finger protein 350,ZNF350,1,ENSG00000256683,TFE391BBB9B6D0DBE9
TF40B206270460B89A,lambert,ZBRK1,ZNF350,1,ENSG00000256683,TFE391BBB9B6D0DBE9
TFA7053B94E65BD0A2,lambert,ZFQR,ZNF350,1,ENSG00000256683,TFE391BBB9B6D0DBE9
TFF69722DD5E415C36,lambert,ZNF354A,ZNF354A,1,ENSG00000169131,TFF69722DD5E415C36
TF5DCD8B496CBD088B,lambert,zinc finger protein 354A,ZNF354A,1,ENSG00000169131,TFF69722DD5E415C36
TF16CF771ABEA5AED8,lambert,EZNF,ZNF354A,1,ENSG00000169131,TFF69722DD5E415C36
TFDE1AAA8744DB625E,lambert,HEL104,ZNF354A,1,ENSG00000169131,TFF69722DD5E415C36
TF37119477B62AE1F0,lambert,HKL1,ZNF354A,1,ENSG00000169131,TFF69722DD5E415C36
TF6D73E31D6925ADE9,lambert,KID-1,ZNF354A,1,ENSG00000169131,TFF69722DD5E415C36
TF4464763406DD670C,lambert,KID1,ZNF354A,1,ENSG00000169131,TFF69722DD5E415C36
TF5DAABA35226AB050,lambert,TCF17,ZNF354A,1,ENSG00000169131,TFF69722DD5E415C36
TF9E5EEED6D56A07FE,lambert,ZNF354B,ZNF354B,1,ENSG00000178338,TF9E5EEED6D56A07FE
TF2E763CF627D6A681,lambert,zinc finger protein 354B,ZNF354B,1,ENSG00000178338,TF9E5EEED6D56A07FE
TF52AA06E41A7E7161,lambert,KID2,ZNF354B,1,ENSG00000178338,TF9E5EEED6D56A07FE
TFC239F77DE1667868,lambert,ZNF354C,ZNF354C,1,ENSG00000177932,TFC239F77DE1667868
TF7139AA5D9C5FD6E3,lambert,zinc finger protein 354C,ZNF354C,1,ENSG00000177932,TFC239F77DE1667868
TFF252E10FE472F29C,lambert,KID3,ZNF354C,1,ENSG00000177932,TFC239F77DE1667868
TF35545EA1130E0CB7,lambert,ZNF358,ZNF358,1,ENSG00000198816,TF35545EA1130E0CB7
TFF4FD3333E6AAE8EB,lambert,zinc finger protein 358,ZNF358,1,ENSG00000198816,TF35545EA1130E0CB7
TF6E34897111D542CF,lambert,ZFEND,ZNF358,1,ENSG00000198816,TF35545EA1130E0CB7
TFE67C4FF2F1FF1539,lambert,ZNF362,ZNF362,1,ENSG00000160094,TFE67C4FF2F1FF1539
TF4C7C46E7F9988A84,lambert,zinc finger protein 362,ZNF362,1,ENSG00000160094,TFE67C4FF2F1FF1539
TF335A1D021B974A6B,lambert,lin-29,ZNF362,1,ENSG00000160094,TFE67C4FF2F1FF1539
TF0A581CEF70C20678,lambert,ZNF365,ZNF365,1,ENSG00000138311,TF0A581CEF70C20678
TF9E45B9265ED18756,lambert,zinc finger protein 365,ZNF365,1,ENSG00000138311,TF0A581CEF70C20678
TF9A4663B478796CEB,lambert,Su48,ZNF365,1,ENSG00000138311,TF0A581CEF70C20678
TF5FC5608E20D5D976,lambert,UAN,ZNF365,1,ENSG00000138311,TF0A581CEF70C20678
TFCF147874EFF14D27,lambert,ZNF365D,ZNF365,1,ENSG00000138311,TF0A581CEF70C20678
TF6065E8E577A83A57,lambert,ZNF366,ZNF366,1,ENSG00000178175,TF6065E8E577A83A57
TFB2AF1D28BDD3446B,lambert,zinc finger protein 366,ZNF366,1,ENSG00000178175,TF6065E8E577A83A57
TFEBCF9421EDCFA86F,lambert,DC-SCRIPT,ZNF366,1,ENSG00000178175,TF6065E8E577A83A57
TF52F1699A02B21564,lambert,DCSCRIPT,ZNF366,1,ENSG00000178175,TF6065E8E577A83A57
TFA1818CD1FB5144A2,lambert,ZNF367,ZNF367,1,ENSG00000165244,TFA1818CD1FB5144A2
TF374917822BD9A841,lambert,zinc finger protein 367,ZNF367,1,ENSG00000165244,TFA1818CD1FB5144A2
TF31953923CD20AD86,lambert,AFF29,ZNF367,1,ENSG00000165244,TFA1818CD1FB5144A2
TF64D2C17F64C498DF,lambert,CDC14B,ZNF367,1,ENSG00000165244,TFA1818CD1FB5144A2
TF45C1450FC22167E9,lambert,ZFF29,ZNF367,1,ENSG00000165244,TFA1818CD1FB5144A2
TF664785025DE50D87,lambert,ZNF37A,ZNF37A,1,ENSG00000075407,TF664785025DE50D87
TF3ADFC39DBE0A1143,lambert,zinc finger protein 37A,ZNF37A,1,ENSG00000075407,TF664785025DE50D87
TF5F42DF0B67A8E82D,lambert,KOX21,ZNF37A,1,ENSG00000075407,TF664785025DE50D87
TFDF72884801DD1BEF,lambert,ZNF37,ZNF37A,1,ENSG00000075407,TF664785025DE50D87
TF291AE5CB674249D3,lambert,ZNF382,ZNF382,1,ENSG00000161298,TF291AE5CB674249D3
TFE37403BA02C731BD,lambert,zinc finger protein 382,ZNF382,1,ENSG00000161298,TF291AE5CB674249D3
TFBDCA1AC0DA9DFD9A,lambert,KS1,ZNF382,1,ENSG00000161298,TF291AE5CB674249D3
TF62B9638C92909B0A,lambert,ZNF383,ZNF383,1,ENSG00000188283,TF62B9638C92909B0A
TFA01D6A1334C0F763,lambert,zinc finger protein 383,ZNF383,1,ENSG00000188283,TF62B9638C92909B0A
TFD6E08B50F47A9CC2,lambert,HSD17,ZNF383,1,ENSG00000188283,TF62B9638C92909B0A
TFB73E629B9D1E1B61,lambert,ZNF384,ZNF384,1,ENSG00000126746,TFB73E629B9D1E1B61
TFF15F76E9591BCA77,lambert,zinc finger protein 384,ZNF384,1,ENSG00000126746,TFB73E629B9D1E1B61
TF123EAB0C3192FD6A,lambert,CAGH1,ZNF384,1,ENSG00000126746,TFB73E629B9D1E1B61
TFAF3D0D19A5550102,lambert,CAGH1A,ZNF384,1,ENSG00000126746,TFB73E629B9D1E1B61
TFA750EC19921DB596,lambert,CIZ,ZNF384,1,ENSG00000126746,TFB73E629B9D1E1B61
TF11F1E36104E7C8DE,lambert,ERDA2,ZNF384,1,ENSG00000126746,TFB73E629B9D1E1B61
TF16E8F24DB83441B6,lambert,NMP4,ZNF384,1,ENSG00000126746,TFB73E629B9D1E1B61
TF797AC175AC4F4424,lambert,TNRC1,ZNF384,1,ENSG00000126746,TFB73E629B9D1E1B61
TFFE1F0D4626F53CE9,lambert,ZNF385A,ZNF385A,1,ENSG00000161642,TFFE1F0D4626F53CE9
TF34FC670D56FBCBA4,lambert,zinc finger protein 385A,ZNF385A,1,ENSG00000161642,TFFE1F0D4626F53CE9
TF65FC88A373F78F58,lambert,HZF,ZNF385A,1,ENSG00000161642,TFFE1F0D4626F53CE9
TFA5B1D5A9F22D9CFA,lambert,RZF,ZNF385A,1,ENSG00000161642,TFFE1F0D4626F53CE9
TF57918230A4F8F44B,lambert,ZFP385,ZNF385A,1,ENSG00000161642,TFFE1F0D4626F53CE9
TFE952C66915AEDC5D,lambert,ZNF385,ZNF385A,1,ENSG00000161642,TFFE1F0D4626F53CE9
TFFA899A9D94ABE5FB,lambert,ZNF385B,ZNF385B,1,ENSG00000144331,TFFA899A9D94ABE5FB
TFA7E6ACBBC4B9F51F,lambert,zinc finger protein 385B,ZNF385B,1,ENSG00000144331,TFFA899A9D94ABE5FB
TF3C29D995AF0F7D13,lambert,ZNF533,ZNF385B,1,ENSG00000144331,TFFA899A9D94ABE5FB
TF45E0E73CCC94956A,lambert,ZNF385C,ZNF385C,1,ENSG00000187595,TF45E0E73CCC94956A
TFC0CCC7043B0D575B,lambert,zinc finger protein 385C,ZNF385C,1,ENSG00000187595,TF45E0E73CCC94956A
TFC850C8F886EA9467,lambert,ZNF385D,ZNF385D,1,ENSG00000151789,TFC850C8F886EA9467
TF81DA764F02705CE1,lambert,zinc finger protein 385D,ZNF385D,1,ENSG00000151789,TFC850C8F886EA9467
TF279127FA0CA93BA0,lambert,ZNF659,ZNF385D,1,ENSG00000151789,TFC850C8F886EA9467
TF7EFAF14312FC2993,lambert,ZNF391,ZNF391,1,ENSG00000124613,TF7EFAF14312FC2993
TFD3D2A0365B414B7E,lambert,zinc finger protein 391,ZNF391,1,ENSG00000124613,TF7EFAF14312FC2993
TF3182337BC00CED51,lambert,dJ153G14.3,ZNF391,1,ENSG00000124613,TF7EFAF14312FC2993
TFF2CB289F9364D7C0,lambert,ZNF394,ZNF394,1,ENSG00000160908,TFF2CB289F9364D7C0
TF9F9C4386A477EB97,lambert,zinc finger protein 394,ZNF394,1,ENSG00000160908,TFF2CB289F9364D7C0
TF60073ED826DF261A,lambert,ZKSCAN14,ZNF394,1,ENSG00000160908,TFF2CB289F9364D7C0
TF3A27EC28286BE36C,lambert,ZSCAN46,ZNF394,1,ENSG00000160908,TFF2CB289F9364D7C0
TF37E8E1B206C9B280,lambert,ZNF395,ZNF395,1,ENSG00000186918,TF37E8E1B206C9B280
TFA818B25C4555A638,lambert,zinc finger protein 395,ZNF395,1,ENSG00000186918,TF37E8E1B206C9B280
